task_id,family_id,template_id,novelty_fraction,length,system,success,false_accept,unknown,tokens,browser_calls,latency_ms,reused_steps,hit,verification_passed,repair_triggered,confidence,ece_bin
task_0104,family_18,template_18,0.5,12,B-INSTRUCTION,1,0,0,5745,23,14250,1,0,1,0,0.5,2
task_0104,family_18,template_18,0.5,12,B-RAG-EMBED,1,0,0,3350,13,6970,6,1,1,0,0.5,2
task_0104,family_18,template_18,0.5,12,B-STAGEHAND-CACHE,1,0,0,6060,25,15000,0,0,1,0,0.5,2
task_0104,family_18,template_18,0.5,12,B-TERX-REPLAY,1,0,0,6066,25,15012,0,0,1,0,0.5,2
task_0104,family_18,template_18,0.5,12,NC1-SHUFFLED,0,1,0,4273,11,9746,0,0,0,0,0.5,2
task_0104,family_18,template_18,0.5,12,NC2-RANDOM,0,1,0,6039,25,14958,0,0,0,0,0.45,2
task_0104,family_18,template_18,0.5,12,B-LENGTH-PROPORTIONAL,1,0,0,6044,25,14968,0,0,1,0,0.5,2
task_0105,family_18,template_18,1.0,12,P-SPIDER-PARAM,1,0,1,3432,13,7134,0,0,0,0,0.89664,4
task_0105,family_18,template_18,1.0,12,B-COLD,1,0,0,6063,25,15126,0,0,1,0,0.5,2
task_0105,family_18,template_18,1.0,12,B-INSTRUCTION,1,0,0,5756,23,14272,1,0,1,0,0.5,2
task_0105,family_18,template_18,1.0,12,B-RAG-EMBED,1,0,0,6236,25,12742,0,0,1,0,0.5,2
task_0105,family_18,template_18,1.0,12,B-STAGEHAND-CACHE,1,0,0,6041,25,14962,0,0,1,0,0.5,2
task_0105,family_18,template_18,1.0,12,B-TERX-REPLAY,1,0,0,6066,25,15012,0,0,1,0,0.5,2
task_0105,family_18,template_18,1.0,12,NC1-SHUFFLED,0,1,0,4399,11,9998,0,0,0,0,0.5,2
task_0105,family_18,template_18,1.0,12,NC2-RANDOM,1,1,0,6057,25,14994,0,0,1,0,0.45,2
task_0105,family_18,template_18,1.0,12,B-LENGTH-PROPORTIONAL,1,0,0,6036,25,14952,0,0,1,0,0.5,2
task_0106,family_18,template_18,0.25,12,P-SPIDER-PARAM,1,0,0,1034,5,2338,9,1,1,0,0.8591,4
task_0106,family_18,template_18,0.25,12,B-COLD,1,0,0,6050,25,15100,0,0,1,0,0.5,2
task_0106,family_18,template_18,0.25,12,B-INSTRUCTION,1,0,0,5731,23,14222,1,0,1,0,0.5,2
task_0106,family_18,template_18,0.25,12,B-RAG-EMBED,1,0,0,1850,7,3970,9,1,1,0,0.5,2
task_0106,family_18,template_18,0.25,12,B-STAGEHAND-CACHE,1,0,0,6047,25,14974,0,0,1,0,0.5,2
task_0106,family_18,template_18,0.25,12,B-TERX-REPLAY,1,0,0,6041,25,14962,0,0,1,0,0.5,2
task_0106,family_18,template_18,0.25,12,NC1-SHUFFLED,0,1,0,4741,11,10682,0,0,0,0,0.5,2
task_0106,family_18,template_18,0.25,12,NC2-RANDOM,0,1,0,6035,25,14950,0,0,0,0,0.45,2
task_0106,family_18,template_18,0.25,12,B-LENGTH-PROPORTIONAL,1,0,0,6056,25,14992,0,0,1,0,0.5,2
task_0107,family_19,template_19,1.0,13,P-SPIDER-PARAM,1,0,1,3475,13,7220,0,0,0,0,0.77162,3
task_0107,family_19,template_19,1.0,13,B-COLD,1,0,0,6551,27,16342,0,0,1,0,0.5,2
task_0107,family_19,template_19,1.0,13,B-INSTRUCTION,1,0,0,6264,25,15528,1,0,1,0,0.5,2
task_0107,family_19,template_19,1.0,13,B-RAG-EMBED,1,0,0,6768,27,13806,0,0,1,0,0.5,2
task_0107,family_19,template_19,1.0,13,B-STAGEHAND-CACHE,1,0,0,6564,27,16248,0,0,1,0,0.5,2
task_0107,family_19,template_19,1.0,13,B-TERX-REPLAY,1,0,0,6541,27,16202,0,0,1,0,0.5,2
task_0107,family_19,template_19,1.0,13,NC1-SHUFFLED,1,0,0,4298,11,9796,0,0,1,0,0.5,2
task_0107,family_19,template_19,1.0,13,NC2-RANDOM,1,0,0,6558,27,16236,0,0,1,0,0.45,2
task_0107,family_19,template_19,1.0,13,B-LENGTH-PROPORTIONAL,1,0,0,6555,27,16230,0,0,1,0,0.5,2
task_0108,family_19,template_19,0.25,13,P-SPIDER-PARAM,1,0,0,1078,5,2426,10,1,1,0,0.98552,4
task_0108,family_19,template_19,0.25,13,B-COLD,1,0,0,6558,27,16356,0,0,1,0,0.5,2
task_0108,family_19,template_19,0.25,13,B-INSTRUCTION,1,0,0,6256,25,15512,1,0,1,0,0.5,2
task_0108,family_19,template_19,0.25,13,B-RAG-EMBED,0,0,0,1850,7,3970,10,1,0,0,0.5,2
task_0108,family_19,template_19,0.25,13,B-STAGEHAND-CACHE,1,0,0,6555,27,16230,0,0,1,0,0.5,2
task_0108,family_19,template_19,0.25,13,B-TERX-REPLAY,1,0,0,6560,27,16240,0,0,1,0,0.5,2
task_0108,family_19,template_19,0.25,13,NC1-SHUFFLED,0,1,0,4828,11,10856,0,0,0,0,0.5,2
task_0108,family_19,template_19,0.25,13,NC2-RANDOM,0,1,0,6547,27,16214,0,0,0,0,0.45,2
task_0108,family_19,template_19,0.25,13,B-LENGTH-PROPORTIONAL,1,0,0,6556,27,16232,0,0,1,0,0.5,2
task_0109,family_19,template_19,0.0,13,P-SPIDER-PARAM,1,0,0,249,1,768,13,1,1,0,0.93684,4
task_0109,family_19,template_19,0.0,13,B-COLD,1,0,0,6541,27,16322,0,0,1,0,0.5,2
task_0109,family_19,template_19,0.0,13,B-INSTRUCTION,1,0,0,6240,25,15480,1,0,1,0,0.5,2
task_0109,family_19,template_19,0.0,13,B-RAG-EMBED,1,0,0,584,3,1438,13,1,1,0,0.5,2
task_0109,family_19,template_19,0.0,13,B-STAGEHAND-CACHE,1,0,0,404,1,928,13,1,1,0,0.5,2
task_0109,family_19,template_19,0.0,13,B-TERX-REPLAY,1,0,0,405,1,930,13,1,1,0,0.5,2
task_0109,family_19,template_19,0.0,13,NC1-SHUFFLED,1,0,0,5006,11,11212,0,0,1,0,0.5,2
task_0109,family_19,template_19,0.0,13,NC2-RANDOM,0,1,0,6556,27,16232,0,0,0,0,0.45,2
task_0109,family_19,template_19,0.0,13,B-LENGTH-PROPORTIONAL,1,0,0,6559,27,16238,0,0,1,0,0.5,2
task_0110,family_19,template_19,0.75,13,P-SPIDER-PARAM,1,0,0,2669,13,5608,3,1,1,0,0.90354,4
task_0110,family_19,template_19,0.75,13,B-COLD,1,0,0,6532,27,16304,0,0,1,0,0.5,2
task_0110,family_19,template_19,0.75,13,B-INSTRUCTION,1,0,0,6254,25,15508,1,0,1,0,0.5,2
task_0110,family_19,template_19,0.75,13,B-RAG-EMBED,1,0,0,5350,21,10970,3,1,1,0,0.5,2
task_0110,family_19,template_19,0.75,13,B-STAGEHAND-CACHE,1,0,0,6547,27,16214,0,0,1,0,0.5,2
task_0110,family_19,template_19,0.75,13,B-TERX-REPLAY,1,0,0,6563,27,16246,0,0,1,0,0.5,2
task_0110,family_19,template_19,0.75,13,NC1-SHUFFLED,0,1,0,4315,11,9830,0,0,0,0,0.5,2
task_0110,family_19,template_19,0.75,13,NC2-RANDOM,0,1,0,6561,27,16242,0,0,0,0,0.45,2
task_0110,family_19,template_19,0.75,13,B-LENGTH-PROPORTIONAL,1,0,0,6550,27,16220,0,0,1,0,0.5,2
task_0111,family_19,template_19,0.5,13,P-SPIDER-PARAM,1,0,0,1817,9,3904,7,1,1,0,0.9563599999999999,4
task_0111,family_19,template_19,0.5,13,B-COLD,1,0,0,6567,27,16374,0,0,1,0,0.5,2
task_0111,family_19,template_19,0.5,13,B-INSTRUCTION,1,0,0,6239,25,15478,1,0,1,0,0.5,2
task_0111,family_19,template_19,0.5,13,B-RAG-EMBED,1,0,0,6738,27,13746,0,0,1,0,0.5,2
task_0111,family_19,template_19,0.5,13,B-STAGEHAND-CACHE,1,0,0,6550,27,16220,0,0,1,0,0.5,2
task_0111,family_19,template_19,0.5,13,B-TERX-REPLAY,1,0,0,6562,27,16244,0,0,1,0,0.5,2
task_0111,family_19,template_19,0.5,13,NC1-SHUFFLED,0,0,0,5651,11,12502,0,0,0,0,0.5,2
task_0111,family_19,template_19,0.5,13,NC2-RANDOM,1,0,0,6529,27,16178,0,0,1,0,0.45,2
task_0111,family_19,template_19,0.5,13,B-LENGTH-PROPORTIONAL,1,0,0,6551,27,16222,0,0,1,0,0.5,2
task_0112,family_20,template_20,0.25,14,P-SPIDER-PARAM,1,0,0,1024,5,2318,10,1,1,0,0.9439399999999999,4
task_0112,family_20,template_20,0.25,14,B-COLD,1,0,0,7060,29,17600,0,0,1,0,0.5,2
task_0112,family_20,template_20,0.25,14,B-INSTRUCTION,1,0,0,6765,27,16770,1,0,1,0,0.5,2
task_0112,family_20,template_20,0.25,14,B-RAG-EMBED,1,0,0,2350,9,4970,10,1,1,0,0.5,2
task_0112,family_20,template_20,0.25,14,B-STAGEHAND-CACHE,1,0,0,7050,29,17460,0,0,1,0,0.5,2
task_0112,family_20,template_20,0.25,14,B-TERX-REPLAY,1,0,0,7035,29,17430,0,0,1,0,0.5,2
task_0112,family_20,template_20,0.25,14,NC1-SHUFFLED,1,0,0,4823,11,10846,0,0,1,0,0.5,2
task_0112,family_20,template_20,0.25,14,NC2-RANDOM,0,1,0,7027,29,17414,0,0,0,0,0.45,2
task_0112,family_20,template_20,0.25,14,B-LENGTH-PROPORTIONAL,1,0,0,7060,29,17480,0,0,1,0,0.5,2
task_0113,family_20,template_20,0.0,14,P-SPIDER-PARAM,1,0,0,197,1,664,14,1,1,0,0.9583999999999999,4
task_0113,family_20,template_20,0.0,14,B-COLD,1,0,0,7032,29,17544,0,0,1,0,0.5,2
task_0113,family_20,template_20,0.0,14,B-INSTRUCTION,1,0,0,6762,27,16764,1,0,1,0,0.5,2
task_0113,family_20,template_20,0.0,14,B-RAG-EMBED,1,0,0,582,3,1434,14,1,1,0,0.5,2
task_0113,family_20,template_20,0.0,14,B-STAGEHAND-CACHE,1,0,0,407,1,934,14,1,1,0,0.5,2
task_0113,family_20,template_20,0.0,14,B-TERX-REPLAY,1,0,0,394,1,908,14,1,1,0,0.5,2
task_0113,family_20,template_20,0.0,14,NC1-SHUFFLED,0,0,0,4654,11,10508,0,0,0,0,0.5,2
task_0113,family_20,template_20,0.0,14,NC2-RANDOM,0,1,0,7039,29,17438,0,0,0,0,0.45,2
task_0113,family_20,template_20,0.0,14,B-LENGTH-PROPORTIONAL,1,0,0,7057,29,17474,0,0,1,0,0.5,2
task_0114,family_20,template_20,1.0,14,P-SPIDER-PARAM,1,0,1,3500,13,7270,0,0,0,0,0.8260799999999999,4
task_0114,family_20,template_20,1.0,14,B-COLD,1,0,0,7036,29,17552,0,0,1,0,0.5,2
task_0114,family_20,template_20,1.0,14,B-INSTRUCTION,1,0,0,6766,27,16772,1,0,1,0,0.5,2
task_0114,family_20,template_20,1.0,14,B-RAG-EMBED,1,0,0,7269,29,14808,0,0,1,0,0.5,2
task_0114,family_20,template_20,1.0,14,B-STAGEHAND-CACHE,1,0,0,7063,29,17486,0,0,1,0,0.5,2
task_0114,family_20,template_20,1.0,14,B-TERX-REPLAY,1,0,0,7042,29,17444,0,0,1,0,0.5,2
task_0114,family_20,template_20,1.0,14,NC1-SHUFFLED,0,1,0,4994,11,11188,0,0,0,0,0.5,2
task_0114,family_20,template_20,1.0,14,NC2-RANDOM,0,1,0,7041,29,17442,0,0,0,0,0.45,2
task_0114,family_20,template_20,1.0,14,B-LENGTH-PROPORTIONAL,1,0,0,7046,29,17452,0,0,1,0,0.5,2
task_0115,family_20,template_20,0.75,14,P-SPIDER-PARAM,1,0,0,2607,13,5484,4,1,1,0,0.9111,4
task_0115,family_20,template_20,0.75,14,B-COLD,1,0,0,7039,29,17558,0,0,1,0,0.5,2
task_0115,family_20,template_20,0.75,14,B-INSTRUCTION,1,0,0,6750,27,16740,1,0,1,0,0.5,2
task_0115,family_20,template_20,0.75,14,B-RAG-EMBED,1,0,0,7242,29,14754,0,0,1,0,0.5,2
task_0115,family_20,template_20,0.75,14,B-STAGEHAND-CACHE,1,0,0,7057,29,17474,0,0,1,0,0.5,2
task_0115,family_20,template_20,0.75,14,B-TERX-REPLAY,1,0,0,7051,29,17462,0,0,1,0,0.5,2
task_0115,family_20,template_20,0.75,14,NC1-SHUFFLED,0,0,0,4981,11,11162,0,0,0,0,0.5,2
task_0115,family_20,template_20,0.75,14,NC2-RANDOM,0,1,0,7060,29,17480,0,0,0,0,0.45,2
task_0115,family_20,template_20,0.75,14,B-LENGTH-PROPORTIONAL,1,0,0,7050,29,17460,0,0,1,0,0.5,2
task_0116,family_20,template_20,0.5,14,P-SPIDER-PARAM,1,0,0,1880,9,4030,7,1,1,0,0.9473999999999999,4
task_0116,family_20,template_20,0.5,14,B-COLD,1,0,0,7059,29,17598,0,0,1,0,0.5,2
task_0116,family_20,template_20,0.5,14,B-INSTRUCTION,1,0,0,6752,27,16744,1,0,1,0,0.5,2
task_0116,family_20,template_20,0.5,14,B-RAG-EMBED,1,0,0,7246,29,14762,0,0,1,0,0.5,2
task_0116,family_20,template_20,0.5,14,B-STAGEHAND-CACHE,1,0,0,7043,29,17446,0,0,1,0,0.5,2
task_0116,family_20,template_20,0.5,14,B-TERX-REPLAY,1,0,0,7041,29,17442,0,0,1,0,0.5,2
task_0116,family_20,template_20,0.5,14,NC1-SHUFFLED,0,1,0,5287,11,11774,0,0,0,0,0.5,2
task_0116,family_20,template_20,0.5,14,NC2-RANDOM,1,1,0,7069,29,17498,0,0,1,0,0.45,2
task_0116,family_20,template_20,0.5,14,B-LENGTH-PROPORTIONAL,1,0,0,7041,29,17442,0,0,1,0,0.5,2
task_0117,family_21,template_21,0.25,8,P-SPIDER-PARAM,1,0,0,1058,3,2386,6,1,1,0,0.95346,4
task_0117,family_21,template_21,0.25,8,B-COLD,1,0,0,4031,17,10102,0,0,1,0,0.5,2
task_0117,family_21,template_21,0.25,8,B-INSTRUCTION,1,0,0,3749,15,9298,1,0,1,0,0.5,2
task_0117,family_21,template_21,0.25,8,B-RAG-EMBED,1,0,0,1350,5,2970,6,1,1,0,0.5,2
task_0117,family_21,template_21,0.25,8,B-STAGEHAND-CACHE,1,0,0,4044,17,10008,0,0,1,0,0.5,2
task_0117,family_21,template_21,0.25,8,B-TERX-REPLAY,1,0,0,4052,17,10024,0,0,1,0,0.5,2
task_0117,family_21,template_21,0.25,8,NC1-SHUFFLED,0,1,0,4394,11,9988,0,0,0,0,0.5,2
task_0117,family_21,template_21,0.25,8,NC2-RANDOM,0,1,0,4048,17,10016,0,0,0,0,0.45,2
task_0117,family_21,template_21,0.25,8,B-LENGTH-PROPORTIONAL,1,0,0,4047,17,10014,0,0,1,0,0.5,2
task_0118,family_21,template_21,0.75,8,P-SPIDER-PARAM,1,0,0,2596,9,5462,2,1,1,0,0.92146,4
task_0118,family_21,template_21,0.75,8,B-COLD,1,0,0,4063,17,10166,0,0,1,0,0.5,2
task_0118,family_21,template_21,0.75,8,B-INSTRUCTION,1,0,0,3757,15,9314,1,0,1,0,0.5,2
task_0118,family_21,template_21,0.75,8,B-RAG-EMBED,1,0,0,3350,13,6970,2,1,1,0,0.5,2
task_0118,family_21,template_21,0.75,8,B-STAGEHAND-CACHE,1,0,0,4050,17,10020,0,0,1,0,0.5,2
task_0118,family_21,template_21,0.75,8,B-TERX-REPLAY,1,0,0,4031,17,9982,0,0,1,0,0.5,2
task_0118,family_21,template_21,0.75,8,NC1-SHUFFLED,1,0,0,5075,11,11350,0,0,1,0,0.5,2
task_0118,family_21,template_21,0.75,8,NC2-RANDOM,0,1,0,4060,17,10040,0,0,0,0,0.45,2
task_0118,family_21,template_21,0.75,8,B-LENGTH-PROPORTIONAL,1,0,0,4060,17,10040,0,0,1,0,0.5,2
task_0119,family_21,template_21,1.0,8,P-SPIDER-PARAM,1,0,1,3450,13,7170,0,0,0,0,0.8003199999999999,4
task_0119,family_21,template_21,1.0,8,B-COLD,1,0,0,4038,17,10116,0,0,1,0,0.5,2
task_0119,family_21,template_21,1.0,8,B-INSTRUCTION,1,0,0,3765,15,9330,1,0,1,0,0.5,2
task_0119,family_21,template_21,1.0,8,B-RAG-EMBED,1,0,0,4258,17,8786,0,0,1,0,0.5,2
task_0119,family_21,template_21,1.0,8,B-STAGEHAND-CACHE,1,0,0,4035,17,9990,0,0,1,0,0.5,2
task_0119,family_21,template_21,1.0,8,B-TERX-REPLAY,1,0,0,4044,17,10008,0,0,1,0,0.5,2
task_0119,family_21,template_21,1.0,8,NC1-SHUFFLED,0,0,0,5506,11,12212,0,0,0,0,0.5,2
task_0119,family_21,template_21,1.0,8,NC2-RANDOM,0,1,0,4059,17,10038,0,0,0,0,0.45,2
task_0119,family_21,template_21,1.0,8,B-LENGTH-PROPORTIONAL,1,0,0,4050,17,10020,0,0,1,0,0.5,2
task_0120,family_21,template_21,0.0,8,P-SPIDER-PARAM,1,0,0,252,1,774,8,1,1,0,0.88616,4
task_0120,family_21,template_21,0.0,8,B-COLD,1,0,0,4054,17,10148,0,0,1,0,0.5,2
task_0120,family_21,template_21,0.0,8,B-INSTRUCTION,1,0,0,3767,15,9334,1,0,1,0,0.5,2
task_0120,family_21,template_21,0.0,8,B-RAG-EMBED,1,0,0,585,3,1440,8,1,1,0,0.5,2
task_0120,family_21,template_21,0.0,8,B-STAGEHAND-CACHE,1,0,0,386,1,892,8,1,1,0,0.5,2
task_0120,family_21,template_21,0.0,8,B-TERX-REPLAY,1,0,0,411,1,942,8,1,1,0,0.5,2
task_0120,family_21,template_21,0.0,8,NC1-SHUFFLED,0,0,0,5549,11,12298,0,0,0,0,0.5,2
task_0120,family_21,template_21,0.0,8,NC2-RANDOM,0,1,0,4049,17,10018,0,0,0,0,0.45,2
task_0120,family_21,template_21,0.0,8,B-LENGTH-PROPORTIONAL,1,0,0,4059,17,10038,0,0,1,0,0.5,2
task_0121,family_21,template_21,0.5,8,P-SPIDER-PARAM,1,0,0,1790,5,3850,4,1,1,0,0.84464,4
task_0121,family_21,template_21,0.5,8,B-COLD,1,0,0,4050,17,10140,0,0,1,0,0.5,2
task_0121,family_21,template_21,0.5,8,B-INSTRUCTION,1,0,0,3756,15,9312,1,0,1,0,0.5,2
task_0121,family_21,template_21,0.5,8,B-RAG-EMBED,1,0,0,2350,9,4970,4,1,1,0,0.5,2
task_0121,family_21,template_21,0.5,8,B-STAGEHAND-CACHE,1,0,0,4049,17,10018,0,0,1,0,0.5,2
task_0121,family_21,template_21,0.5,8,B-TERX-REPLAY,1,0,0,4031,17,9982,0,0,1,0,0.5,2
task_0121,family_21,template_21,0.5,8,NC1-SHUFFLED,0,0,0,5091,11,11382,0,0,0,0,0.5,2
task_0121,family_21,template_21,0.5,8,NC2-RANDOM,0,1,0,4033,17,9986,0,0,0,0,0.45,2
task_0121,family_21,template_21,0.5,8,B-LENGTH-PROPORTIONAL,1,0,0,4046,17,10012,0,0,1,0,0.5,2
task_0122,family_22,template_22,0.0,9,P-SPIDER-PARAM,1,0,0,269,1,808,9,1,1,0,0.94384,4
task_0122,family_22,template_22,0.0,9,B-COLD,1,0,0,4534,19,11348,0,0,1,0,0.5,2
task_0122,family_22,template_22,0.0,9,B-INSTRUCTION,1,0,0,4236,17,10512,1,0,1,0,0.5,2
task_0122,family_22,template_22,0.0,9,B-RAG-EMBED,1,0,0,612,3,1494,9,1,1,0,0.5,2
task_0122,family_22,template_22,0.0,9,B-STAGEHAND-CACHE,1,0,0,406,1,932,9,1,1,0,0.5,2
task_0122,family_22,template_22,0.0,9,B-TERX-REPLAY,1,0,0,396,1,912,9,1,1,0,0.5,2
task_0122,family_22,template_22,0.0,9,NC1-SHUFFLED,1,0,0,4313,11,9826,0,0,1,0,0.5,2
task_0122,family_22,template_22,0.0,9,NC2-RANDOM,1,1,0,4550,19,11260,0,0,1,0,0.45,2
task_0122,family_22,template_22,0.0,9,B-LENGTH-PROPORTIONAL,1,0,0,4536,19,11232,0,0,1,0,0.5,2
task_0123,family_22,template_22,0.5,9,P-SPIDER-PARAM,1,0,0,1823,7,3916,5,1,1,0,0.8992399999999999,4
task_0123,family_22,template_22,0.5,9,B-COLD,1,0,0,4556,19,11392,0,0,1,0,0.5,2
task_0123,family_22,template_22,0.5,9,B-INSTRUCTION,1,0,0,4263,17,10566,1,0,1,0,0.5,2
task_0123,family_22,template_22,0.5,9,B-RAG-EMBED,1,0,0,2350,9,4970,5,1,1,0,0.5,2
task_0123,family_22,template_22,0.5,9,B-STAGEHAND-CACHE,1,0,0,4547,19,11254,0,0,1,0,0.5,2
task_0123,family_22,template_22,0.5,9,B-TERX-REPLAY,1,0,0,4548,19,11256,0,0,1,0,0.5,2
task_0123,family_22,template_22,0.5,9,NC1-SHUFFLED,1,0,0,5694,11,12588,0,0,1,0,0.5,2
task_0123,family_22,template_22,0.5,9,NC2-RANDOM,0,1,0,4574,19,11308,0,0,0,0,0.45,2
task_0123,family_22,template_22,0.5,9,B-LENGTH-PROPORTIONAL,1,0,0,4545,19,11250,0,0,1,0,0.5,2
task_0124,family_22,template_22,0.75,9,P-SPIDER-PARAM,1,0,1,2699,9,5668,0,0,0,0,0.79126,3
task_0124,family_22,template_22,0.75,9,B-COLD,1,0,0,4556,19,11392,0,0,1,0,0.5,2
task_0124,family_22,template_22,0.75,9,B-INSTRUCTION,1,0,0,4266,17,10572,1,0,1,0,0.5,2
task_0124,family_22,template_22,0.75,9,B-RAG-EMBED,1,0,0,3850,15,7970,2,1,1,0,0.5,2
task_0124,family_22,template_22,0.75,9,B-STAGEHAND-CACHE,1,0,0,4537,19,11234,0,0,1,0,0.5,2
task_0124,family_22,template_22,0.75,9,B-TERX-REPLAY,1,0,0,4563,19,11286,0,0,1,0,0.5,2
task_0124,family_22,template_22,0.75,9,NC1-SHUFFLED,0,0,0,5445,11,12090,0,0,0,0,0.5,2
task_0124,family_22,template_22,0.75,9,NC2-RANDOM,0,1,0,4569,19,11298,0,0,0,0,0.45,2
task_0124,family_22,template_22,0.75,9,B-LENGTH-PROPORTIONAL,1,0,0,4541,19,11242,0,0,1,0,0.5,2
task_0125,family_22,template_22,0.25,9,P-SPIDER-PARAM,1,0,0,1075,3,2420,7,1,1,0,0.9465999999999999,4
task_0125,family_22,template_22,0.25,9,B-COLD,1,0,0,4553,19,11386,0,0,1,0,0.5,2
task_0125,family_22,template_22,0.25,9,B-INSTRUCTION,1,0,0,4240,17,10520,1,0,1,0,0.5,2
task_0125,family_22,template_22,0.25,9,B-RAG-EMBED,1,0,0,1350,5,2970,7,1,1,0,0.5,2
task_0125,family_22,template_22,0.25,9,B-STAGEHAND-CACHE,1,0,0,4561,19,11282,0,0,1,0,0.5,2
task_0125,family_22,template_22,0.25,9,B-TERX-REPLAY,1,0,0,4540,19,11240,0,0,1,0,0.5,2
task_0125,family_22,template_22,0.25,9,NC1-SHUFFLED,0,0,0,5332,11,11864,0,0,0,0,0.5,2
task_0125,family_22,template_22,0.25,9,NC2-RANDOM,0,1,0,4526,19,11212,0,0,0,0,0.45,2
task_0125,family_22,template_22,0.25,9,B-LENGTH-PROPORTIONAL,1,0,0,4537,19,11234,0,0,1,0,0.5,2
task_0126,family_22,template_22,1.0,9,P-SPIDER-PARAM,1,0,0,3411,11,7092,0,1,1,0,0.8391,4
task_0126,family_22,template_22,1.0,9,B-COLD,1,0,0,4558,19,11396,0,0,1,0,0.5,2
task_0126,family_22,template_22,1.0,9,B-INSTRUCTION,1,0,0,4231,17,10502,1,0,1,0,0.5,2
task_0126,family_22,template_22,1.0,9,B-RAG-EMBED,1,0,0,4767,19,9804,0,0,1,0,0.5,2
task_0126,family_22,template_22,1.0,9,B-STAGEHAND-CACHE,1,0,0,4551,19,11262,0,0,1,0,0.5,2
task_0126,family_22,template_22,1.0,9,B-TERX-REPLAY,1,0,0,4532,19,11224,0,0,1,0,0.5,2
task_0126,family_22,template_22,1.0,9,NC1-SHUFFLED,0,0,0,5372,11,11944,0,0,0,0,0.5,2
task_0126,family_22,template_22,1.0,9,NC2-RANDOM,1,0,0,4564,19,11288,0,0,1,0,0.45,2
task_0126,family_22,template_22,1.0,9,B-LENGTH-PROPORTIONAL,1,0,0,4560,19,11280,0,0,1,0,0.5,2
task_0127,family_23,template_23,0.75,10,P-SPIDER-PARAM,1,0,1,2655,9,5580,0,0,0,0,0.84782,4
task_0127,family_23,template_23,0.75,10,B-COLD,1,0,0,5065,21,12650,0,0,1,0,0.5,2
task_0127,family_23,template_23,0.75,10,B-INSTRUCTION,1,0,0,4735,19,11750,1,0,1,0,0.5,2
task_0127,family_23,template_23,0.75,10,B-RAG-EMBED,1,0,0,4350,17,8970,2,1,1,0,0.5,2
task_0127,family_23,template_23,0.75,10,B-STAGEHAND-CACHE,1,0,0,5048,21,12496,0,0,1,0,0.5,2
task_0127,family_23,template_23,0.75,10,B-TERX-REPLAY,1,0,0,5045,21,12490,0,0,1,0,0.5,2
task_0127,family_23,template_23,0.75,10,NC1-SHUFFLED,0,0,0,5724,11,12648,0,0,0,0,0.5,2
task_0127,family_23,template_23,0.75,10,NC2-RANDOM,1,1,0,5049,21,12498,0,0,1,0,0.45,2
task_0127,family_23,template_23,0.75,10,B-LENGTH-PROPORTIONAL,1,0,0,5050,21,12500,0,0,1,0,0.5,2
task_0128,family_23,template_23,1.0,10,P-SPIDER-PARAM,1,0,1,3413,13,7096,0,0,0,0,0.87284,4
task_0128,family_23,template_23,1.0,10,B-COLD,1,0,0,5033,21,12586,0,0,1,0,0.5,2
task_0128,family_23,template_23,1.0,10,B-INSTRUCTION,1,0,0,4754,19,11788,1,0,1,0,0.5,2
task_0128,family_23,template_23,1.0,10,B-RAG-EMBED,1,0,0,5262,21,10794,0,0,1,0,0.5,2
task_0128,family_23,template_23,1.0,10,B-STAGEHAND-CACHE,1,0,0,5044,21,12488,0,0,1,0,0.5,2
task_0128,family_23,template_23,1.0,10,B-TERX-REPLAY,1,0,0,5068,21,12536,0,0,1,0,0.5,2
task_0128,family_23,template_23,1.0,10,NC1-SHUFFLED,0,0,0,5363,11,11926,0,0,0,0,0.5,2
task_0128,family_23,template_23,1.0,10,NC2-RANDOM,0,1,0,5042,21,12484,0,0,0,0,0.45,2
task_0128,family_23,template_23,1.0,10,B-LENGTH-PROPORTIONAL,1,0,0,5050,21,12500,0,0,1,0,0.5,2
task_0129,family_23,template_23,0.0,10,P-SPIDER-PARAM,1,0,0,225,1,720,10,1,1,0,0.96736,4
task_0129,family_23,template_23,0.0,10,B-COLD,1,0,0,5050,21,12620,0,0,1,0,0.5,2
task_0129,family_23,template_23,0.0,10,B-INSTRUCTION,1,0,0,4738,19,11756,1,0,1,0,0.5,2
task_0129,family_23,template_23,0.0,10,B-RAG-EMBED,1,0,0,603,3,1476,10,1,1,0,0.5,2
task_0129,family_23,template_23,0.0,10,B-STAGEHAND-CACHE,1,0,0,396,1,912,10,1,1,0,0.5,2
task_0129,family_23,template_23,0.0,10,B-TERX-REPLAY,1,0,0,390,1,900,10,1,1,0,0.5,2
task_0129,family_23,template_23,0.0,10,NC1-SHUFFLED,0,0,0,4369,11,9938,0,0,0,0,0.5,2
task_0129,family_23,template_23,0.0,10,NC2-RANDOM,0,1,0,5029,21,12458,0,0,0,0,0.45,2
task_0129,family_23,template_23,0.0,10,B-LENGTH-PROPORTIONAL,1,0,0,5063,21,12526,0,0,1,0,0.5,2
task_0130,family_23,template_23,0.25,10,P-SPIDER-PARAM,1,0,0,1049,5,2368,8,1,1,0,0.8752,4
task_0130,family_23,template_23,0.25,10,B-COLD,1,0,0,5051,21,12622,0,0,1,0,0.5,2
task_0130,family_23,template_23,0.25,10,B-INSTRUCTION,1,0,0,4751,19,11782,1,0,1,0,0.5,2
