task_id,family_id,template_id,novelty_fraction,realized_novelty,length,system,success,false_accept,unknown,precision,tokens,tokens_f10,tokens_f100,per_hit,per_hit_f10,per_hit_f100,browser_calls,latency_ms,retrieval_ms,verification_ms,reused_steps,hit,verify_passed,repair_triggered,confidence,ECE_bin,wrong_bound
task_0016,family_02,template_02,0.5,0.6667,10,B-LENGTH-PROPORTIONAL,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0017,family_02,template_02,0.75,0.6667,10,P-SPIDER-PARAM,1,0,1,0,5350,5350,5260,500.0,500.0,500.0,21,10270,150,120,0,0,1,0,0.0749676234954397,0,0
task_0017,family_02,template_02,0.75,0.6667,10,B-COLD,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0017,family_02,template_02,0.75,0.6667,10,B-INSTRUCTION,1,0,0,1,5070,5070,5052,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0017,family_02,template_02,0.75,0.6667,10,B-RAG-EMBED,1,0,0,1,3900,3900,3900,365.0,365.0,365.0,18,7630,150,120,3,1,1,0,0.5,2,0
task_0017,family_02,template_02,0.75,0.6667,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0017,family_02,template_02,0.75,0.6667,10,B-TERX-REPLAY,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0017,family_02,template_02,0.75,0.6667,10,NC1-SHUFFLED,1,0,1,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.4,2,0
task_0017,family_02,template_02,0.75,0.6667,10,NC2-RANDOM,0,1,0,0,4850,4850,4760,460.0,460.0,460.0,21,9510,150,120,2,1,0,1,0.8,4,1
task_0017,family_02,template_02,0.75,0.6667,10,B-LENGTH-PROPORTIONAL,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0018,family_03,template_03,0.0,0.0,11,P-SPIDER-PARAM,1,0,0,1,900,900,810,50.0,50.0,50.0,12,1590,150,120,11,1,1,0,1.0,4,0
task_0018,family_03,template_03,0.0,0.0,11,B-COLD,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0018,family_03,template_03,0.0,0.0,11,B-INSTRUCTION,1,0,0,1,5570,5570,5552,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0018,family_03,template_03,0.0,0.0,11,B-RAG-EMBED,1,0,0,1,800,800,800,50.0,50.0,50.0,12,1590,150,120,11,1,1,0,0.5,2,0
task_0018,family_03,template_03,0.0,0.0,11,B-STAGEHAND-CACHE,1,0,0,1,600,600,600,50.0,50.0,50.0,12,1440,0,120,11,1,1,0,0.5,2,0
task_0018,family_03,template_03,0.0,0.0,11,B-TERX-REPLAY,1,0,0,1,600,600,600,50.0,50.0,50.0,12,1440,0,120,11,1,1,0,0.5,2,0
task_0018,family_03,template_03,0.0,0.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.4,2,0
task_0018,family_03,template_03,0.0,0.0,11,NC2-RANDOM,1,0,0,1,6350,6350,6260,554.5454545454545,554.5454545454545,554.5454545454545,27,12510,150,120,2,1,1,1,0.8,4,0
task_0018,family_03,template_03,0.0,0.0,11,B-LENGTH-PROPORTIONAL,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0019,family_03,template_03,1.0,1.0,11,P-SPIDER-PARAM,1,0,1,0,5850,5850,5760,500.0,500.0,500.0,23,11270,150,120,0,0,1,0,0.0,0,0
task_0019,family_03,template_03,1.0,1.0,11,B-COLD,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0019,family_03,template_03,1.0,1.0,11,B-INSTRUCTION,1,0,0,1,5570,5570,5552,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0019,family_03,template_03,1.0,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,5750,500.0,500.0,500.0,23,11270,150,120,0,0,1,0,0.5,2,0
task_0019,family_03,template_03,1.0,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0019,family_03,template_03,1.0,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0019,family_03,template_03,1.0,1.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.4,2,0
task_0019,family_03,template_03,1.0,1.0,11,NC2-RANDOM,1,0,0,1,2150,2150,2060,172.72727272727272,172.72727272727272,172.72727272727272,15,4230,150,120,8,1,1,1,0.8,4,0
task_0019,family_03,template_03,1.0,1.0,11,B-LENGTH-PROPORTIONAL,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0020,family_03,template_03,0.25,0.0,11,P-SPIDER-PARAM,1,0,0,1,900,900,810,50.0,50.0,50.0,12,1590,150,120,11,1,1,0,1.0,4,0
task_0020,family_03,template_03,0.25,0.0,11,B-COLD,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0020,family_03,template_03,0.25,0.0,11,B-INSTRUCTION,1,0,0,1,5570,5570,5552,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0020,family_03,template_03,0.25,0.0,11,B-RAG-EMBED,1,0,0,1,800,800,800,50.0,50.0,50.0,12,1590,150,120,11,1,1,0,0.5,2,0
task_0020,family_03,template_03,0.25,0.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0020,family_03,template_03,0.25,0.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0020,family_03,template_03,0.25,0.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.4,2,0
task_0020,family_03,template_03,0.25,0.0,11,NC2-RANDOM,1,0,0,1,3100,3100,3010,259.09090909090907,259.09090909090907,259.09090909090907,18,6110,150,120,7,1,1,1,0.8,4,0
task_0020,family_03,template_03,0.25,0.0,11,B-LENGTH-PROPORTIONAL,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0021,family_03,template_03,0.5,1.0,11,P-SPIDER-PARAM,1,0,1,0,5850,5850,5760,500.0,500.0,500.0,23,11270,150,120,0,0,1,0,0.0,0,0
task_0021,family_03,template_03,0.5,1.0,11,B-COLD,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0021,family_03,template_03,0.5,1.0,11,B-INSTRUCTION,1,0,0,1,5570,5570,5552,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0021,family_03,template_03,0.5,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,5750,500.0,500.0,500.0,23,11270,150,120,0,0,1,0,0.5,2,0
task_0021,family_03,template_03,0.5,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0021,family_03,template_03,0.5,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0021,family_03,template_03,0.5,1.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.4,2,0
task_0021,family_03,template_03,0.5,1.0,11,NC2-RANDOM,0,1,0,0,3600,3600,3510,304.54545454545456,304.54545454545456,304.54545454545456,20,7110,150,120,7,1,0,1,0.8,4,1
task_0021,family_03,template_03,0.5,1.0,11,B-LENGTH-PROPORTIONAL,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0022,family_03,template_03,0.75,1.0,11,P-SPIDER-PARAM,1,0,1,0,5850,5850,5760,500.0,500.0,500.0,23,11270,150,120,0,0,1,0,0.0,0,0
task_0022,family_03,template_03,0.75,1.0,11,B-COLD,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0022,family_03,template_03,0.75,1.0,11,B-INSTRUCTION,1,0,0,1,5570,5570,5552,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0022,family_03,template_03,0.75,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,5750,500.0,500.0,500.0,23,11270,150,120,0,0,1,0,0.5,2,0
task_0022,family_03,template_03,0.75,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0022,family_03,template_03,0.75,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0022,family_03,template_03,0.75,1.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.4,2,0
task_0022,family_03,template_03,0.75,1.0,11,NC2-RANDOM,1,0,0,1,3350,3350,3260,281.8181818181818,281.8181818181818,281.8181818181818,15,6510,150,120,2,1,1,1,0.8,4,0
task_0022,family_03,template_03,0.75,1.0,11,B-LENGTH-PROPORTIONAL,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0023,family_03,template_03,1.0,1.0,11,P-SPIDER-PARAM,1,0,1,0,5850,5850,5760,500.0,500.0,500.0,23,11270,150,120,0,0,1,0,0.0,0,0
task_0023,family_03,template_03,1.0,1.0,11,B-COLD,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0023,family_03,template_03,1.0,1.0,11,B-INSTRUCTION,1,0,0,1,5570,5570,5552,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0023,family_03,template_03,1.0,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,5750,500.0,500.0,500.0,23,11270,150,120,0,0,1,0,0.5,2,0
task_0023,family_03,template_03,1.0,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0023,family_03,template_03,1.0,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0023,family_03,template_03,1.0,1.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.4,2,0
task_0023,family_03,template_03,1.0,1.0,11,NC2-RANDOM,1,0,0,1,2000,2000,1910,159.0909090909091,159.0909090909091,159.0909090909091,12,3870,150,120,5,1,1,1,0.8,4,0
task_0023,family_03,template_03,1.0,1.0,11,B-LENGTH-PROPORTIONAL,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0024,family_04,template_04,0.0,0.0,12,P-SPIDER-PARAM,1,0,0,1,950,950,860,50.0,50.0,50.0,13,1710,150,120,12,1,1,0,0.9836433993772682,4,0
task_0024,family_04,template_04,0.0,0.0,12,B-COLD,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0024,family_04,template_04,0.0,0.0,12,B-INSTRUCTION,1,0,0,1,6070,6070,6052,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0024,family_04,template_04,0.0,0.0,12,B-RAG-EMBED,1,0,0,1,850,850,850,50.0,50.0,50.0,13,1710,150,120,12,1,1,0,0.5,2,0
task_0024,family_04,template_04,0.0,0.0,12,B-STAGEHAND-CACHE,1,0,0,1,650,650,650,50.0,50.0,50.0,13,1560,0,120,12,1,1,0,0.5,2,0
task_0024,family_04,template_04,0.0,0.0,12,B-TERX-REPLAY,1,0,0,1,650,650,650,50.0,50.0,50.0,13,1560,0,120,12,1,1,0,0.5,2,0
task_0024,family_04,template_04,0.0,0.0,12,NC1-SHUFFLED,1,0,1,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.4,2,0
task_0024,family_04,template_04,0.0,0.0,12,NC2-RANDOM,1,0,0,1,5850,5850,5760,466.6666666666667,466.6666666666667,466.6666666666667,25,11510,150,120,2,1,1,1,0.8,4,0
task_0024,family_04,template_04,0.0,0.0,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0025,family_04,template_04,0.25,0.5,12,P-SPIDER-PARAM,1,0,1,0,6350,6350,6260,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.4705270334363985,2,0
task_0025,family_04,template_04,0.25,0.5,12,B-COLD,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0025,family_04,template_04,0.25,0.5,12,B-INSTRUCTION,1,0,0,1,6070,6070,6052,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0025,family_04,template_04,0.25,0.5,12,B-RAG-EMBED,1,0,0,1,3550,3550,3550,275.0,275.0,275.0,19,6990,150,120,6,1,1,0,0.5,2,0
task_0025,family_04,template_04,0.25,0.5,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0025,family_04,template_04,0.25,0.5,12,B-TERX-REPLAY,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0025,family_04,template_04,0.25,0.5,12,NC1-SHUFFLED,1,0,1,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.4,2,0
task_0025,family_04,template_04,0.25,0.5,12,NC2-RANDOM,1,0,0,1,3350,3350,3260,258.3333333333333,258.3333333333333,258.3333333333333,15,6510,150,120,2,1,1,1,0.8,4,0
task_0025,family_04,template_04,0.25,0.5,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0026,family_04,template_04,0.5,0.5,12,P-SPIDER-PARAM,1,0,1,0,6350,6350,6260,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.5196387905479918,2,0
task_0026,family_04,template_04,0.5,0.5,12,B-COLD,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0026,family_04,template_04,0.5,0.5,12,B-INSTRUCTION,1,0,0,1,6070,6070,6052,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0026,family_04,template_04,0.5,0.5,12,B-RAG-EMBED,1,0,0,1,3550,3550,3550,275.0,275.0,275.0,19,6990,150,120,6,1,1,0,0.5,2,0
task_0026,family_04,template_04,0.5,0.5,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0026,family_04,template_04,0.5,0.5,12,B-TERX-REPLAY,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0026,family_04,template_04,0.5,0.5,12,NC1-SHUFFLED,1,0,1,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.4,2,0
task_0026,family_04,template_04,0.5,0.5,12,NC2-RANDOM,0,1,0,0,5850,5850,5760,466.6666666666667,466.6666666666667,466.6666666666667,25,11510,150,120,2,1,0,1,0.8,4,1
task_0026,family_04,template_04,0.5,0.5,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0027,family_04,template_04,0.75,1.0,12,P-SPIDER-PARAM,1,0,1,0,6350,6350,6260,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.01627065244416277,0,0
task_0027,family_04,template_04,0.75,1.0,12,B-COLD,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0027,family_04,template_04,0.75,1.0,12,B-INSTRUCTION,1,0,0,1,6070,6070,6052,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0027,family_04,template_04,0.75,1.0,12,B-RAG-EMBED,1,0,0,1,6250,6250,6250,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.5,2,0
task_0027,family_04,template_04,0.75,1.0,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0027,family_04,template_04,0.75,1.0,12,B-TERX-REPLAY,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0027,family_04,template_04,0.75,1.0,12,NC1-SHUFFLED,0,1,1,0,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,0,0,0.4,2,1
task_0027,family_04,template_04,0.75,1.0,12,NC2-RANDOM,0,1,0,0,5850,5850,5760,466.6666666666667,466.6666666666667,466.6666666666667,25,11510,150,120,2,1,0,1,0.8,4,1
task_0027,family_04,template_04,0.75,1.0,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0028,family_04,template_04,1.0,1.0,12,P-SPIDER-PARAM,1,0,1,0,6350,6350,6260,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.0,0,0
task_0028,family_04,template_04,1.0,1.0,12,B-COLD,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0028,family_04,template_04,1.0,1.0,12,B-INSTRUCTION,1,0,0,1,6070,6070,6052,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0028,family_04,template_04,1.0,1.0,12,B-RAG-EMBED,1,0,0,1,6250,6250,6250,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.5,2,0
task_0028,family_04,template_04,1.0,1.0,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0028,family_04,template_04,1.0,1.0,12,B-TERX-REPLAY,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0028,family_04,template_04,1.0,1.0,12,NC1-SHUFFLED,1,0,1,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.4,2,0
task_0028,family_04,template_04,1.0,1.0,12,NC2-RANDOM,1,0,0,1,6350,6350,6260,508.3333333333333,508.3333333333333,508.3333333333333,27,12510,150,120,2,1,1,1,0.8,4,0
task_0028,family_04,template_04,1.0,1.0,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0029,family_04,template_04,0.25,0.5,12,P-SPIDER-PARAM,1,0,1,0,6350,6350,6260,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.5081447207185599,2,0
task_0029,family_04,template_04,0.25,0.5,12,B-COLD,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0029,family_04,template_04,0.25,0.5,12,B-INSTRUCTION,1,0,0,1,6070,6070,6052,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0029,family_04,template_04,0.25,0.5,12,B-RAG-EMBED,1,0,0,1,3550,3550,3550,275.0,275.0,275.0,19,6990,150,120,6,1,1,0,0.5,2,0
task_0029,family_04,template_04,0.25,0.5,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0029,family_04,template_04,0.25,0.5,12,B-TERX-REPLAY,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0029,family_04,template_04,0.25,0.5,12,NC1-SHUFFLED,1,0,1,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.4,2,0
task_0029,family_04,template_04,0.25,0.5,12,NC2-RANDOM,1,0,0,1,5850,5850,5760,466.6666666666667,466.6666666666667,466.6666666666667,25,11510,150,120,2,1,1,1,0.8,4,0
task_0029,family_04,template_04,0.25,0.5,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0030,family_05,template_05,0.0,0.0,13,P-SPIDER-PARAM,1,0,0,1,1000,1000,910,50.0,50.0,50.0,14,1830,150,120,13,1,1,0,0.9901447381079524,4,0
task_0030,family_05,template_05,0.0,0.0,13,B-COLD,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0030,family_05,template_05,0.0,0.0,13,B-INSTRUCTION,1,0,0,1,6570,6570,6552,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0030,family_05,template_05,0.0,0.0,13,B-RAG-EMBED,1,0,0,1,900,900,900,50.0,50.0,50.0,14,1830,150,120,13,1,1,0,0.5,2,0
task_0030,family_05,template_05,0.0,0.0,13,B-STAGEHAND-CACHE,1,0,0,1,700,700,700,50.0,50.0,50.0,14,1680,0,120,13,1,1,0,0.5,2,0
task_0030,family_05,template_05,0.0,0.0,13,B-TERX-REPLAY,1,0,0,1,700,700,700,50.0,50.0,50.0,14,1680,0,120,13,1,1,0,0.5,2,0
task_0030,family_05,template_05,0.0,0.0,13,NC1-SHUFFLED,1,0,1,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.4,2,0
task_0030,family_05,template_05,0.0,0.0,13,NC2-RANDOM,0,1,0,0,5850,5850,5760,430.7692307692308,430.7692307692308,430.7692307692308,25,11510,150,120,2,1,0,1,0.8,4,1
task_0030,family_05,template_05,0.0,0.0,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0031,family_05,template_05,0.5,0.5,13,P-SPIDER-PARAM,1,0,1,0,6850,6850,6760,500.0,500.0,500.0,27,13270,150,120,0,0,1,0,0.4693702465216534,2,0
task_0031,family_05,template_05,0.5,0.5,13,B-COLD,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0031,family_05,template_05,0.5,0.5,13,B-INSTRUCTION,1,0,0,1,6570,6570,6552,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0031,family_05,template_05,0.5,0.5,13,B-RAG-EMBED,1,0,0,1,3600,3600,3600,257.6923076923077,257.6923076923077,257.6923076923077,20,7110,150,120,7,1,1,0,0.5,2,0
task_0031,family_05,template_05,0.5,0.5,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0031,family_05,template_05,0.5,0.5,13,B-TERX-REPLAY,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0031,family_05,template_05,0.5,0.5,13,NC1-SHUFFLED,1,0,1,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.4,2,0
task_0031,family_05,template_05,0.5,0.5,13,NC2-RANDOM,0,1,0,0,4550,4550,4460,330.7692307692308,330.7692307692308,330.7692307692308,23,8990,150,120,6,1,0,1,0.8,4,1
task_0031,family_05,template_05,0.5,0.5,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0032,family_05,template_05,0.75,1.0,13,P-SPIDER-PARAM,1,0,1,0,6850,6850,6760,500.0,500.0,500.0,27,13270,150,120,0,0,1,0,0.01496188167353783,0,0
task_0032,family_05,template_05,0.75,1.0,13,B-COLD,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0032,family_05,template_05,0.75,1.0,13,B-INSTRUCTION,1,0,0,1,6570,6570,6552,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0032,family_05,template_05,0.75,1.0,13,B-RAG-EMBED,1,0,0,1,6750,6750,6750,500.0,500.0,500.0,27,13270,150,120,0,0,1,0,0.5,2,0
task_0032,family_05,template_05,0.75,1.0,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0032,family_05,template_05,0.75,1.0,13,B-TERX-REPLAY,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0032,family_05,template_05,0.75,1.0,13,NC1-SHUFFLED,1,0,1,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.4,2,0
task_0032,family_05,template_05,0.75,1.0,13,NC2-RANDOM,1,0,0,1,3100,3100,3010,219.23076923076923,219.23076923076923,219.23076923076923,18,6110,150,120,7,1,1,1,0.8,4,0
task_0032,family_05,template_05,0.75,1.0,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0033,family_05,template_05,1.0,1.0,13,P-SPIDER-PARAM,1,0,1,0,6850,6850,6760,500.0,500.0,500.0,27,13270,150,120,0,0,1,0,0.0,0,0
task_0033,family_05,template_05,1.0,1.0,13,B-COLD,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0033,family_05,template_05,1.0,1.0,13,B-INSTRUCTION,1,0,0,1,6570,6570,6552,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0033,family_05,template_05,1.0,1.0,13,B-RAG-EMBED,1,0,0,1,6750,6750,6750,500.0,500.0,500.0,27,13270,150,120,0,0,1,0,0.5,2,0
task_0033,family_05,template_05,1.0,1.0,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0033,family_05,template_05,1.0,1.0,13,B-TERX-REPLAY,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0033,family_05,template_05,1.0,1.0,13,NC1-SHUFFLED,1,0,1,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.4,2,0
task_0033,family_05,template_05,1.0,1.0,13,NC2-RANDOM,1,0,0,1,6350,6350,6260,469.2307692307692,469.2307692307692,469.2307692307692,27,12510,150,120,2,1,1,1,0.8,4,0
