task_id,family_id,template_id,novelty_fraction,realized_novelty,length,system,success,false_accept,unknown,precision,tokens,tokens_f10,per_hit,browser_calls,latency_ms,retrieval_ms,verification_ms,reused_steps,hit,verify_passed,repair_triggered,confidence,ECE_bin,wrong_bound,probeHit,etagMatched,ttlValid,auditorBlocked,curatedFlag,frontierHit,frontierCrossFamilyAdoption,retrieval_hit,retrieval_use_hit,frontier_use_hit,provenanceHash,qcr_jaccard,frontier_jaccard
task_0013,family_02,template_02,0.75,0.6667,10,NC1-SHUFFLED,0,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.02,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0013,family_02,template_02,0.75,0.6667,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0013,family_02,template_02,0.75,0.6667,10,NC3-LENGTH,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0013,family_02,template_02,0.75,0.6667,10,NC4-ABLATION,1,0,0,1,5550,5550,550.0,21,1320,0,120,10,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0014,family_02,template_02,1.0,1.0,10,P-SPIDER-MEA,1,0,0,1,970,970,61.0,14,1500,150,30,10,1,1,0,0.99,4,0,1,1,1,0,1,1,0,1,1,1,f828e93fbaf086f2,0.6333333333333333,0.8666666666666667
task_0014,family_02,template_02,1.0,1.0,10,B-COLD,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.9631,4,0,0,0,0,0,0,0,0,0,0,0,,0.6333333333333333,0.0
task_0014,family_02,template_02,1.0,1.0,10,B-RAG-EMBED,1,0,0,1,5250,5250,505.0,22,10270,150,120,0,0,1,0,0.9631,4,0,0,0,0,0,0,0,0,1,0,0,,0.6333333333333333,0.0
task_0014,family_02,template_02,1.0,1.0,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.9631,4,0,0,0,0,0,0,0,0,1,0,0,,0.6333333333333333,0.0
task_0014,family_02,template_02,1.0,1.0,10,B-TERX-REPLAY,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.9631,4,0,0,0,0,0,0,0,0,1,0,0,,0.6333333333333333,0.0
task_0014,family_02,template_02,1.0,1.0,10,NC1-SHUFFLED,0,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0014,family_02,template_02,1.0,1.0,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.9712,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0014,family_02,template_02,1.0,1.0,10,NC3-LENGTH,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0014,family_02,template_02,1.0,1.0,10,NC4-ABLATION,1,0,0,1,5550,5550,550.0,21,1320,0,120,10,1,1,0,0.9652,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0015,family_02,template_02,0.25,0.3333,10,P-SPIDER-MEA,1,0,0,1,1010,1010,65.0,14,1590,150,120,10,1,1,0,0.99,4,0,0,0,0,0,1,1,0,1,1,1,c556a556281ae292,0.7,1.0
task_0015,family_02,template_02,0.25,0.3333,10,B-COLD,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.7,0.0
task_0015,family_02,template_02,0.25,0.3333,10,B-RAG-EMBED,1,0,0,1,2100,2100,190.0,15,4110,150,120,7,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.7,0.0
task_0015,family_02,template_02,0.25,0.3333,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.7,0.0
task_0015,family_02,template_02,0.25,0.3333,10,B-TERX-REPLAY,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.7,0.0
task_0015,family_02,template_02,0.25,0.3333,10,NC1-SHUFFLED,0,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0015,family_02,template_02,0.25,0.3333,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0015,family_02,template_02,0.25,0.3333,10,NC3-LENGTH,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0015,family_02,template_02,0.25,0.3333,10,NC4-ABLATION,1,0,0,1,5550,5550,550.0,21,1320,0,120,10,1,1,0,0.9507,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0016,family_02,template_02,0.5,0.6667,10,P-SPIDER-MEA,1,0,0,1,1010,1010,65.0,14,1590,150,120,10,1,1,0,0.99,4,0,0,0,0,0,1,1,0,1,1,1,2c2aa14fbec5b356,0.65,1.0
task_0016,family_02,template_02,0.5,0.6667,10,B-COLD,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.65,0.0
task_0016,family_02,template_02,0.5,0.6667,10,B-RAG-EMBED,1,0,0,1,3900,3900,370.0,19,7630,150,120,3,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.65,0.0
task_0016,family_02,template_02,0.5,0.6667,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.65,0.0
task_0016,family_02,template_02,0.5,0.6667,10,B-TERX-REPLAY,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.65,0.0
task_0016,family_02,template_02,0.5,0.6667,10,NC1-SHUFFLED,0,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0016,family_02,template_02,0.5,0.6667,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0016,family_02,template_02,0.5,0.6667,10,NC3-LENGTH,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0016,family_02,template_02,0.5,0.6667,10,NC4-ABLATION,1,0,0,1,5550,5550,550.0,21,1320,0,120,10,1,1,0,0.9738,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0017,family_02,template_02,0.75,0.6667,10,P-SPIDER-MEA,1,0,0,1,1010,1010,65.0,14,1590,150,120,10,1,1,0,0.99,4,0,0,0,0,0,1,1,0,1,1,1,13e4001bf252249e,0.6222222222222222,0.8888888888888888
task_0017,family_02,template_02,0.75,0.6667,10,B-COLD,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.6222222222222222,0.0
task_0017,family_02,template_02,0.75,0.6667,10,B-RAG-EMBED,1,0,0,1,3900,3900,370.0,19,7630,150,120,3,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.6222222222222222,0.0
task_0017,family_02,template_02,0.75,0.6667,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.6222222222222222,0.0
task_0017,family_02,template_02,0.75,0.6667,10,B-TERX-REPLAY,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.6222222222222222,0.0
task_0017,family_02,template_02,0.75,0.6667,10,NC1-SHUFFLED,0,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.0185,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0017,family_02,template_02,0.75,0.6667,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0017,family_02,template_02,0.75,0.6667,10,NC3-LENGTH,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0017,family_02,template_02,0.75,0.6667,10,NC4-ABLATION,1,0,0,1,5550,5550,550.0,21,1320,0,120,10,1,1,0,0.9658,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0018,family_03,template_03,0.0,0.0,11,P-SPIDER-MEA,1,0,0,1,1060,1060,63.63636363636363,15,1710,150,120,11,1,1,0,0.9764,4,0,0,0,1,0,1,1,0,1,1,1,3e636c57e8d5cbee,0.5,1.0
task_0018,family_03,template_03,0.0,0.0,11,B-COLD,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.9862,4,0,0,0,0,0,0,0,0,0,0,0,,0.5,0.0
task_0018,family_03,template_03,0.0,0.0,11,B-RAG-EMBED,1,0,0,1,800,800,54.54545454545455,13,1590,150,120,11,1,1,0,0.9862,4,0,0,0,0,0,0,0,0,1,1,0,,0.5,0.0
task_0018,family_03,template_03,0.0,0.0,11,B-STAGEHAND-CACHE,1,0,0,1,600,600,54.54545454545455,12,1440,0,120,11,1,1,0,0.9862,4,0,0,0,0,0,0,0,0,1,1,0,,0.5,0.0
task_0018,family_03,template_03,0.0,0.0,11,B-TERX-REPLAY,1,0,0,1,600,600,54.54545454545455,12,1440,0,120,11,1,1,0,0.9862,4,0,0,0,0,0,0,0,0,1,1,0,,0.5,0.0
task_0018,family_03,template_03,0.0,0.0,11,NC1-SHUFFLED,0,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0018,family_03,template_03,0.0,0.0,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0018,family_03,template_03,0.0,0.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0018,family_03,template_03,0.0,0.0,11,NC4-ABLATION,0,1,0,0,6100,6100,550.0,23,1440,0,120,11,1,0,0,0.0347,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0019,family_03,template_03,1.0,1.0,11,P-SPIDER-MEA,1,0,0,1,1020,1020,60.0,15,1620,150,30,11,1,1,0,0.979,4,0,1,1,1,0,1,1,0,1,1,1,a436ce7fb9092009,0.4,0.8
task_0019,family_03,template_03,1.0,1.0,11,B-COLD,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.4,0.0
task_0019,family_03,template_03,1.0,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,504.54545454545456,24,11270,150,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0019,family_03,template_03,1.0,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0019,family_03,template_03,1.0,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0019,family_03,template_03,1.0,1.0,11,NC1-SHUFFLED,0,0,1,0,5550,5550,500.0,23,11120,0,120,0,0,0,0,0.01,0,1,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0019,family_03,template_03,1.0,1.0,11,NC2-RANDOM,0,1,0,0,5550,5550,500.0,23,11120,0,120,0,0,0,0,0.0295,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0019,family_03,template_03,1.0,1.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0019,family_03,template_03,1.0,1.0,11,NC4-ABLATION,1,0,0,1,6100,6100,550.0,23,1440,0,120,11,1,1,0,0.9858,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0020,family_03,template_03,0.25,0.0,11,P-SPIDER-MEA,1,0,0,1,1060,1060,63.63636363636363,15,1710,150,120,11,1,1,0,0.99,4,0,0,0,0,0,1,1,0,1,1,1,4dbb5db4e84e8f89,0.5,1.0
task_0020,family_03,template_03,0.25,0.0,11,B-COLD,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.5,0.0
task_0020,family_03,template_03,0.25,0.0,11,B-RAG-EMBED,1,0,0,1,800,800,54.54545454545455,13,1590,150,120,11,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.5,0.0
task_0020,family_03,template_03,0.25,0.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5,0.0
task_0020,family_03,template_03,0.25,0.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5,0.0
task_0020,family_03,template_03,0.25,0.0,11,NC1-SHUFFLED,0,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.0267,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0020,family_03,template_03,0.25,0.0,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0020,family_03,template_03,0.25,0.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0020,family_03,template_03,0.25,0.0,11,NC4-ABLATION,1,0,0,1,6100,6100,550.0,23,1440,0,120,11,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0021,family_03,template_03,0.5,1.0,11,P-SPIDER-MEA,1,0,0,1,1060,1060,63.63636363636363,15,1710,150,120,11,1,1,0,0.99,4,0,0,0,0,0,1,1,0,1,1,1,6cc1e790dc93a2ca,0.4,0.8
task_0021,family_03,template_03,0.5,1.0,11,B-COLD,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.4,0.0
task_0021,family_03,template_03,0.5,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,504.54545454545456,24,11270,150,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0021,family_03,template_03,0.5,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0021,family_03,template_03,0.5,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0021,family_03,template_03,0.5,1.0,11,NC1-SHUFFLED,0,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.0325,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0021,family_03,template_03,0.5,1.0,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0021,family_03,template_03,0.5,1.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0021,family_03,template_03,0.5,1.0,11,NC4-ABLATION,1,0,0,1,6100,6100,550.0,23,1440,0,120,11,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0022,family_03,template_03,0.75,1.0,11,P-SPIDER-MEA,1,0,0,1,1060,1060,63.63636363636363,15,1710,150,120,11,1,1,0,0.99,4,0,0,0,0,0,1,1,0,1,1,1,f069a5ca966775dd,0.4,0.8
task_0022,family_03,template_03,0.75,1.0,11,B-COLD,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.4,0.0
task_0022,family_03,template_03,0.75,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,504.54545454545456,24,11270,150,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0022,family_03,template_03,0.75,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0022,family_03,template_03,0.75,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0022,family_03,template_03,0.75,1.0,11,NC1-SHUFFLED,0,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0022,family_03,template_03,0.75,1.0,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.9791,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0022,family_03,template_03,0.75,1.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0022,family_03,template_03,0.75,1.0,11,NC4-ABLATION,0,1,0,0,6100,6100,550.0,23,1440,0,120,11,1,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0023,family_03,template_03,1.0,1.0,11,P-SPIDER-MEA,1,0,0,1,1020,1020,60.0,15,1620,150,30,11,1,1,0,0.9685,4,0,1,1,1,0,1,1,0,1,1,1,4c0ab367c618a3bb,0.35,0.7
task_0023,family_03,template_03,1.0,1.0,11,B-COLD,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.35,0.0
task_0023,family_03,template_03,1.0,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,504.54545454545456,24,11270,150,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.35,0.0
task_0023,family_03,template_03,1.0,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.35,0.0
task_0023,family_03,template_03,1.0,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,504.54545454545456,23,11120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.35,0.0
task_0023,family_03,template_03,1.0,1.0,11,NC1-SHUFFLED,0,0,1,0,5550,5550,500.0,23,11120,0,120,0,0,0,0,0.01,0,1,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0023,family_03,template_03,1.0,1.0,11,NC2-RANDOM,0,1,0,0,5550,5550,500.0,23,11120,0,120,0,0,0,0,0.0151,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0023,family_03,template_03,1.0,1.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0023,family_03,template_03,1.0,1.0,11,NC4-ABLATION,0,1,0,0,6100,6100,550.0,23,1440,0,120,11,1,0,0,0.0456,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0024,family_04,template_04,0.0,0.0,12,P-SPIDER-MEA,1,0,0,1,1070,1070,59.166666666666664,16,1740,150,30,12,1,1,0,0.99,4,0,1,1,1,0,1,1,0,1,1,1,8a7197c1a2604620,0.6666666666666666,1.0
task_0024,family_04,template_04,0.0,0.0,12,B-COLD,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.6666666666666666,0.0
task_0024,family_04,template_04,0.0,0.0,12,B-RAG-EMBED,1,0,0,1,850,850,54.166666666666664,14,1710,150,120,12,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.6666666666666666,0.0
task_0024,family_04,template_04,0.0,0.0,12,B-STAGEHAND-CACHE,1,0,0,1,650,650,54.166666666666664,13,1560,0,120,12,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.6666666666666666,0.0
task_0024,family_04,template_04,0.0,0.0,12,B-TERX-REPLAY,1,0,0,1,650,650,54.166666666666664,13,1560,0,120,12,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.6666666666666666,0.0
task_0024,family_04,template_04,0.0,0.0,12,NC1-SHUFFLED,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0024,family_04,template_04,0.0,0.0,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0024,family_04,template_04,0.0,0.0,12,NC3-LENGTH,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0024,family_04,template_04,0.0,0.0,12,NC4-ABLATION,1,0,0,1,6650,6650,550.0,25,1560,0,120,12,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0025,family_04,template_04,0.25,0.5,12,P-SPIDER-MEA,1,0,0,1,1110,1110,62.5,16,1830,150,120,12,1,1,0,0.99,4,0,0,0,0,0,1,1,0,1,1,1,b49d66ece58580fa,0.6222222222222222,1.0
task_0025,family_04,template_04,0.25,0.5,12,B-COLD,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.6222222222222222,0.0
task_0025,family_04,template_04,0.25,0.5,12,B-RAG-EMBED,1,0,0,1,3550,3550,279.1666666666667,20,6990,150,120,6,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.6222222222222222,0.0
task_0025,family_04,template_04,0.25,0.5,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.6222222222222222,0.0
task_0025,family_04,template_04,0.25,0.5,12,B-TERX-REPLAY,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.6222222222222222,0.0
task_0025,family_04,template_04,0.25,0.5,12,NC1-SHUFFLED,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.953,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0025,family_04,template_04,0.25,0.5,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0025,family_04,template_04,0.25,0.5,12,NC3-LENGTH,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0025,family_04,template_04,0.25,0.5,12,NC4-ABLATION,0,1,0,0,6650,6650,550.0,25,1560,0,120,12,1,0,0,0.0337,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0026,family_04,template_04,0.5,0.5,12,P-SPIDER-MEA,1,0,0,1,1070,1070,59.166666666666664,16,1740,150,30,12,1,1,0,0.98,4,0,1,1,1,0,1,1,0,1,1,1,8cc431dab16c94ed,0.6,1.0
task_0026,family_04,template_04,0.5,0.5,12,B-COLD,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.6,0.0
task_0026,family_04,template_04,0.5,0.5,12,B-RAG-EMBED,1,0,0,1,3550,3550,279.1666666666667,20,6990,150,120,6,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.6,0.0
task_0026,family_04,template_04,0.5,0.5,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.6,0.0
task_0026,family_04,template_04,0.5,0.5,12,B-TERX-REPLAY,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.6,0.0
task_0026,family_04,template_04,0.5,0.5,12,NC1-SHUFFLED,0,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.0335,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0026,family_04,template_04,0.5,0.5,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0026,family_04,template_04,0.5,0.5,12,NC3-LENGTH,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0026,family_04,template_04,0.5,0.5,12,NC4-ABLATION,0,1,0,0,6650,6650,550.0,25,1560,0,120,12,1,0,0,0.0136,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0027,family_04,template_04,0.75,1.0,12,P-SPIDER-MEA,1,0,0,1,1110,1110,62.5,16,1830,150,120,12,1,1,0,0.9671,4,0,0,0,0,0,1,1,0,1,1,1,1a44515b68e225e1,0.5555555555555556,0.8666666666666667
task_0027,family_04,template_04,0.75,1.0,12,B-COLD,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.5555555555555556,0.0
task_0027,family_04,template_04,0.75,1.0,12,B-RAG-EMBED,1,0,0,1,6250,6250,504.1666666666667,26,12270,150,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5555555555555556,0.0
task_0027,family_04,template_04,0.75,1.0,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5555555555555556,0.0
