task_id,family_id,template_id,novelty_fraction,realized_novelty,length,system,success,false_accept,unknown,precision,tokens,tokens_f10,per_hit,browser_calls,latency_ms,retrieval_ms,verification_ms,reused_steps,hit,verify_passed,repair_triggered,confidence,ECE_bin,wrong_bound,probeHit,auditorBlocked,curatedFlag
task_0018,family_03,template_03,0.0,0.0,11,B-STAGEHAND-CACHE,1,0,0,1,600,600,31.818181818181817,12,1440,150,120,11,1,1,0,0.5,2,0,False,False,0
task_0018,family_03,template_03,0.0,0.0,11,B-TERX-REPLAY,1,0,0,1,600,600,31.818181818181817,12,1440,150,120,11,1,1,0,0.5,2,0,False,False,0
task_0018,family_03,template_03,0.0,0.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0018,family_03,template_03,0.0,0.0,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0018,family_03,template_03,0.0,0.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500,23,11120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0018,family_03,template_03,0.0,0.0,11,NC4-ABLATION,0,1,0,0,6100,6100,550.0,23,1440,0,120,11,1,0,0,0.8,4,1,False,False,0
task_0019,family_03,template_03,1.0,1.0,11,P-SPIDER-MEA,1,0,0,1,470,470,14.545454545454545,3,380,0,120,1,1,1,0,0.92,4,0,True,False,1
task_0019,family_03,template_03,1.0,1.0,11,B-COLD,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0019,family_03,template_03,1.0,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,500.0,24,11270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0019,family_03,template_03,1.0,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0019,family_03,template_03,1.0,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0019,family_03,template_03,1.0,1.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0019,family_03,template_03,1.0,1.0,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0019,family_03,template_03,1.0,1.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500,23,11120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0019,family_03,template_03,1.0,1.0,11,NC4-ABLATION,1,0,0,1,6100,6100,550.0,23,1440,0,120,11,1,1,0,0.8,4,0,False,False,0
task_0020,family_03,template_03,0.25,0.0,11,P-SPIDER-MEA,1,0,0,1,470,470,14.545454545454545,3,380,0,120,1,1,1,0,0.86,4,0,True,False,1
task_0020,family_03,template_03,0.25,0.0,11,B-COLD,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0020,family_03,template_03,0.25,0.0,11,B-RAG-EMBED,1,0,0,1,800,800,50.0,13,1590,150,120,11,1,1,0,0.5,2,0,False,False,0
task_0020,family_03,template_03,0.25,0.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0020,family_03,template_03,0.25,0.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0020,family_03,template_03,0.25,0.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0020,family_03,template_03,0.25,0.0,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0020,family_03,template_03,0.25,0.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500,23,11120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0020,family_03,template_03,0.25,0.0,11,NC4-ABLATION,1,0,0,1,6100,6100,550.0,23,1440,0,120,11,1,1,0,0.8,4,0,False,False,0
task_0021,family_03,template_03,0.5,1.0,11,P-SPIDER-MEA,1,0,0,1,470,470,14.545454545454545,3,380,0,120,1,1,1,0,0.88,4,0,True,False,1
task_0021,family_03,template_03,0.5,1.0,11,B-COLD,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0021,family_03,template_03,0.5,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,500.0,24,11270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0021,family_03,template_03,0.5,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0021,family_03,template_03,0.5,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0021,family_03,template_03,0.5,1.0,11,NC1-SHUFFLED,0,1,1,0,5550,5550,500.0,23,11120,0,120,0,0,0,0,0.4,2,1,False,False,0
task_0021,family_03,template_03,0.5,1.0,11,NC2-RANDOM,0,1,0,0,5550,5550,500.0,23,11120,0,120,0,0,0,1,0.8,4,1,False,False,0
task_0021,family_03,template_03,0.5,1.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500,23,11120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0021,family_03,template_03,0.5,1.0,11,NC4-ABLATION,1,0,0,1,6100,6100,550.0,23,1440,0,120,11,1,1,0,0.8,4,0,False,False,0
task_0022,family_03,template_03,0.75,1.0,11,P-SPIDER-MEA,1,0,0,1,470,470,14.545454545454545,3,380,0,120,1,1,1,0,0.88,4,0,True,False,1
task_0022,family_03,template_03,0.75,1.0,11,B-COLD,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0022,family_03,template_03,0.75,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,500.0,24,11270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0022,family_03,template_03,0.75,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0022,family_03,template_03,0.75,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0022,family_03,template_03,0.75,1.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0022,family_03,template_03,0.75,1.0,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0022,family_03,template_03,0.75,1.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500,23,11120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0022,family_03,template_03,0.75,1.0,11,NC4-ABLATION,0,1,0,0,6100,6100,550.0,23,1440,0,120,11,1,0,0,0.8,4,1,False,False,0
task_0023,family_03,template_03,1.0,1.0,11,P-SPIDER-MEA,1,0,0,1,470,470,14.545454545454545,3,380,0,120,1,1,1,0,0.88,4,0,True,False,1
task_0023,family_03,template_03,1.0,1.0,11,B-COLD,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0023,family_03,template_03,1.0,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,500.0,24,11270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0023,family_03,template_03,1.0,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0023,family_03,template_03,1.0,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0023,family_03,template_03,1.0,1.0,11,NC1-SHUFFLED,0,1,1,0,5550,5550,500.0,23,11120,0,120,0,0,0,0,0.4,2,1,False,False,0
task_0023,family_03,template_03,1.0,1.0,11,NC2-RANDOM,0,1,0,0,5550,5550,500.0,23,11120,0,120,0,0,0,1,0.8,4,1,False,False,0
task_0023,family_03,template_03,1.0,1.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500,23,11120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0023,family_03,template_03,1.0,1.0,11,NC4-ABLATION,0,1,0,0,6100,6100,550.0,23,1440,0,120,11,1,0,0,0.8,4,1,False,False,0
task_0024,family_04,template_04,0.0,0.0,12,P-SPIDER-MEA,1,0,0,1,470,470,13.333333333333334,3,380,0,120,1,1,1,0,0.89,4,0,True,False,1
task_0024,family_04,template_04,0.0,0.0,12,B-COLD,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0024,family_04,template_04,0.0,0.0,12,B-RAG-EMBED,1,0,0,1,850,850,50.0,14,1710,150,120,12,1,1,0,0.5,2,0,False,False,0
task_0024,family_04,template_04,0.0,0.0,12,B-STAGEHAND-CACHE,1,0,0,1,650,650,33.333333333333336,13,1560,150,120,12,1,1,0,0.5,2,0,False,False,0
task_0024,family_04,template_04,0.0,0.0,12,B-TERX-REPLAY,1,0,0,1,650,650,33.333333333333336,13,1560,150,120,12,1,1,0,0.5,2,0,False,False,0
task_0024,family_04,template_04,0.0,0.0,12,NC1-SHUFFLED,1,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0024,family_04,template_04,0.0,0.0,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0024,family_04,template_04,0.0,0.0,12,NC3-LENGTH,1,0,0,1,6050,6050,500,25,12120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0024,family_04,template_04,0.0,0.0,12,NC4-ABLATION,1,0,0,1,6650,6650,550.0,25,1560,0,120,12,1,1,0,0.8,4,0,False,False,0
task_0025,family_04,template_04,0.25,0.5,12,P-SPIDER-MEA,1,0,0,1,470,470,13.333333333333334,3,380,0,120,1,1,1,0,0.88,4,0,True,False,1
task_0025,family_04,template_04,0.25,0.5,12,B-COLD,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0025,family_04,template_04,0.25,0.5,12,B-RAG-EMBED,1,0,0,1,3550,3550,275.0,20,6990,150,120,6,1,1,0,0.5,2,0,False,False,0
task_0025,family_04,template_04,0.25,0.5,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0025,family_04,template_04,0.25,0.5,12,B-TERX-REPLAY,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0025,family_04,template_04,0.25,0.5,12,NC1-SHUFFLED,1,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0025,family_04,template_04,0.25,0.5,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0025,family_04,template_04,0.25,0.5,12,NC3-LENGTH,1,0,0,1,6050,6050,500,25,12120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0025,family_04,template_04,0.25,0.5,12,NC4-ABLATION,0,1,0,0,6650,6650,550.0,25,1560,0,120,12,1,0,0,0.8,4,1,False,False,0
task_0026,family_04,template_04,0.5,0.5,12,P-SPIDER-MEA,1,0,0,1,470,470,13.333333333333334,3,380,0,120,1,1,1,0,0.96,4,0,True,False,1
task_0026,family_04,template_04,0.5,0.5,12,B-COLD,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0026,family_04,template_04,0.5,0.5,12,B-RAG-EMBED,1,0,0,1,3550,3550,275.0,20,6990,150,120,6,1,1,0,0.5,2,0,False,False,0
task_0026,family_04,template_04,0.5,0.5,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0026,family_04,template_04,0.5,0.5,12,B-TERX-REPLAY,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0026,family_04,template_04,0.5,0.5,12,NC1-SHUFFLED,0,1,1,0,6050,6050,500.0,25,12120,0,120,0,0,0,0,0.4,2,1,False,False,0
task_0026,family_04,template_04,0.5,0.5,12,NC2-RANDOM,0,1,0,0,6050,6050,500.0,25,12120,0,120,0,0,0,1,0.8,4,1,False,False,0
task_0026,family_04,template_04,0.5,0.5,12,NC3-LENGTH,1,0,0,1,6050,6050,500,25,12120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0026,family_04,template_04,0.5,0.5,12,NC4-ABLATION,0,1,0,0,6650,6650,550.0,25,1560,0,120,12,1,0,0,0.8,4,1,False,False,0
task_0027,family_04,template_04,0.75,1.0,12,P-SPIDER-MEA,1,0,0,1,470,470,13.333333333333334,3,380,0,120,1,1,1,0,0.92,4,0,True,False,1
task_0027,family_04,template_04,0.75,1.0,12,B-COLD,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0027,family_04,template_04,0.75,1.0,12,B-RAG-EMBED,1,0,0,1,6250,6250,500.0,26,12270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0027,family_04,template_04,0.75,1.0,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0027,family_04,template_04,0.75,1.0,12,B-TERX-REPLAY,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0027,family_04,template_04,0.75,1.0,12,NC1-SHUFFLED,1,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0027,family_04,template_04,0.75,1.0,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0027,family_04,template_04,0.75,1.0,12,NC3-LENGTH,1,0,0,1,6050,6050,500,25,12120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0027,family_04,template_04,0.75,1.0,12,NC4-ABLATION,1,0,0,1,6650,6650,550.0,25,1560,0,120,12,1,1,0,0.8,4,0,False,False,0
task_0028,family_04,template_04,1.0,1.0,12,P-SPIDER-MEA,1,0,0,1,470,470,13.333333333333334,3,380,0,120,1,1,1,0,0.94,4,0,True,False,1
task_0028,family_04,template_04,1.0,1.0,12,B-COLD,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0028,family_04,template_04,1.0,1.0,12,B-RAG-EMBED,1,0,0,1,6250,6250,500.0,26,12270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0028,family_04,template_04,1.0,1.0,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0028,family_04,template_04,1.0,1.0,12,B-TERX-REPLAY,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0028,family_04,template_04,1.0,1.0,12,NC1-SHUFFLED,1,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0028,family_04,template_04,1.0,1.0,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0028,family_04,template_04,1.0,1.0,12,NC3-LENGTH,1,0,0,1,6050,6050,500,25,12120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0028,family_04,template_04,1.0,1.0,12,NC4-ABLATION,1,0,0,1,6650,6650,550.0,25,1560,0,120,12,1,1,0,0.8,4,0,False,False,0
task_0029,family_04,template_04,0.25,0.5,12,P-SPIDER-MEA,1,0,0,1,470,470,13.333333333333334,3,380,0,120,1,1,1,0,0.9,4,0,True,False,1
task_0029,family_04,template_04,0.25,0.5,12,B-COLD,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0029,family_04,template_04,0.25,0.5,12,B-RAG-EMBED,1,0,0,1,3550,3550,275.0,20,6990,150,120,6,1,1,0,0.5,2,0,False,False,0
task_0029,family_04,template_04,0.25,0.5,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0029,family_04,template_04,0.25,0.5,12,B-TERX-REPLAY,1,0,0,1,6050,6050,483.3333333333333,25,12120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0029,family_04,template_04,0.25,0.5,12,NC1-SHUFFLED,1,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0029,family_04,template_04,0.25,0.5,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0029,family_04,template_04,0.25,0.5,12,NC3-LENGTH,1,0,0,1,6050,6050,500,25,12120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0029,family_04,template_04,0.25,0.5,12,NC4-ABLATION,1,0,0,1,6650,6650,550.0,25,1560,0,120,12,1,1,0,0.8,4,0,False,False,0
task_0030,family_05,template_05,0.0,0.0,13,P-SPIDER-MEA,1,0,0,1,470,470,12.307692307692308,3,380,0,120,1,1,1,0,0.93,4,0,True,False,1
task_0030,family_05,template_05,0.0,0.0,13,B-COLD,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0030,family_05,template_05,0.0,0.0,13,B-RAG-EMBED,1,0,0,1,900,900,50.0,15,1830,150,120,13,1,1,0,0.5,2,0,False,False,0
task_0030,family_05,template_05,0.0,0.0,13,B-STAGEHAND-CACHE,1,0,0,1,700,700,34.61538461538461,14,1680,150,120,13,1,1,0,0.5,2,0,False,False,0
task_0030,family_05,template_05,0.0,0.0,13,B-TERX-REPLAY,1,0,0,1,700,700,34.61538461538461,14,1680,150,120,13,1,1,0,0.5,2,0,False,False,0
task_0030,family_05,template_05,0.0,0.0,13,NC1-SHUFFLED,0,1,1,0,6550,6550,500.0,27,13120,0,120,0,0,0,0,0.4,2,1,False,False,0
task_0030,family_05,template_05,0.0,0.0,13,NC2-RANDOM,0,1,0,0,6550,6550,500.0,27,13120,0,120,0,0,0,1,0.8,4,1,False,False,0
task_0030,family_05,template_05,0.0,0.0,13,NC3-LENGTH,1,0,0,1,6550,6550,500,27,13120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0030,family_05,template_05,0.0,0.0,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.8,4,0,False,False,0
task_0031,family_05,template_05,0.5,0.5,13,P-SPIDER-MEA,1,0,0,1,470,470,12.307692307692308,3,380,0,120,1,1,1,0,0.93,4,0,True,False,1
task_0031,family_05,template_05,0.5,0.5,13,B-COLD,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0031,family_05,template_05,0.5,0.5,13,B-RAG-EMBED,1,0,0,1,3600,3600,257.6923076923077,21,7110,150,120,7,1,1,0,0.5,2,0,False,False,0
task_0031,family_05,template_05,0.5,0.5,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0031,family_05,template_05,0.5,0.5,13,B-TERX-REPLAY,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0031,family_05,template_05,0.5,0.5,13,NC1-SHUFFLED,1,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0031,family_05,template_05,0.5,0.5,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0031,family_05,template_05,0.5,0.5,13,NC3-LENGTH,1,0,0,1,6550,6550,500,27,13120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0031,family_05,template_05,0.5,0.5,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.8,4,0,False,False,0
task_0032,family_05,template_05,0.75,1.0,13,P-SPIDER-MEA,1,0,0,1,470,470,12.307692307692308,3,380,0,120,1,1,1,0,0.94,4,0,True,False,1
task_0032,family_05,template_05,0.75,1.0,13,B-COLD,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0032,family_05,template_05,0.75,1.0,13,B-RAG-EMBED,1,0,0,1,6750,6750,500.0,28,13270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0032,family_05,template_05,0.75,1.0,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0032,family_05,template_05,0.75,1.0,13,B-TERX-REPLAY,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0032,family_05,template_05,0.75,1.0,13,NC1-SHUFFLED,1,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0032,family_05,template_05,0.75,1.0,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0032,family_05,template_05,0.75,1.0,13,NC3-LENGTH,1,0,0,1,6550,6550,500,27,13120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0032,family_05,template_05,0.75,1.0,13,NC4-ABLATION,0,1,0,0,7200,7200,550.0,27,1680,0,120,13,1,0,0,0.8,4,1,False,False,0
task_0033,family_05,template_05,1.0,1.0,13,P-SPIDER-MEA,1,0,0,1,470,470,12.307692307692308,3,380,0,120,1,1,1,0,0.85,4,0,True,False,1
task_0033,family_05,template_05,1.0,1.0,13,B-COLD,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0033,family_05,template_05,1.0,1.0,13,B-RAG-EMBED,1,0,0,1,6750,6750,500.0,28,13270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0033,family_05,template_05,1.0,1.0,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0033,family_05,template_05,1.0,1.0,13,B-TERX-REPLAY,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0033,family_05,template_05,1.0,1.0,13,NC1-SHUFFLED,0,1,1,0,6550,6550,500.0,27,13120,0,120,0,0,0,0,0.4,2,1,False,False,0
task_0033,family_05,template_05,1.0,1.0,13,NC2-RANDOM,0,1,0,0,6550,6550,500.0,27,13120,0,120,0,0,0,1,0.8,4,1,False,False,0
task_0033,family_05,template_05,1.0,1.0,13,NC3-LENGTH,1,0,0,1,6550,6550,500,27,13120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0033,family_05,template_05,1.0,1.0,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.8,4,0,False,False,0
task_0034,family_05,template_05,0.25,0.5,13,P-SPIDER-MEA,1,0,0,1,470,470,12.307692307692308,3,380,0,120,1,1,1,0,0.88,4,0,True,False,1
task_0034,family_05,template_05,0.25,0.5,13,B-COLD,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0034,family_05,template_05,0.25,0.5,13,B-RAG-EMBED,1,0,0,1,3600,3600,257.6923076923077,21,7110,150,120,7,1,1,0,0.5,2,0,False,False,0
task_0034,family_05,template_05,0.25,0.5,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0034,family_05,template_05,0.25,0.5,13,B-TERX-REPLAY,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0034,family_05,template_05,0.25,0.5,13,NC1-SHUFFLED,1,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0034,family_05,template_05,0.25,0.5,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0034,family_05,template_05,0.25,0.5,13,NC3-LENGTH,1,0,0,1,6550,6550,500,27,13120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0034,family_05,template_05,0.25,0.5,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.8,4,0,False,False,0
task_0035,family_05,template_05,0.5,0.5,13,P-SPIDER-MEA,1,0,0,1,470,470,12.307692307692308,3,380,0,120,1,1,1,0,0.96,4,0,True,False,1
task_0035,family_05,template_05,0.5,0.5,13,B-COLD,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0035,family_05,template_05,0.5,0.5,13,B-RAG-EMBED,1,0,0,1,3600,3600,257.6923076923077,21,7110,150,120,7,1,1,0,0.5,2,0,False,False,0
task_0035,family_05,template_05,0.5,0.5,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0035,family_05,template_05,0.5,0.5,13,B-TERX-REPLAY,1,0,0,1,6550,6550,484.61538461538464,27,13120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0035,family_05,template_05,0.5,0.5,13,NC1-SHUFFLED,1,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0035,family_05,template_05,0.5,0.5,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0035,family_05,template_05,0.5,0.5,13,NC3-LENGTH,1,0,0,1,6550,6550,500,27,13120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0035,family_05,template_05,0.5,0.5,13,NC4-ABLATION,0,1,0,0,7200,7200,550.0,27,1680,0,120,13,1,0,0,0.8,4,1,False,False,0
task_0036,family_06,template_06,0.0,0.0,14,P-SPIDER-MEA,1,0,0,1,470,470,11.428571428571429,3,380,0,120,1,1,1,0,0.89,4,0,True,False,1
task_0036,family_06,template_06,0.0,0.0,14,B-COLD,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0036,family_06,template_06,0.0,0.0,14,B-RAG-EMBED,1,0,0,1,950,950,50.0,16,1950,150,120,14,1,1,0,0.5,2,0,False,False,0
task_0036,family_06,template_06,0.0,0.0,14,B-STAGEHAND-CACHE,1,0,0,1,750,750,35.714285714285715,15,1800,150,120,14,1,1,0,0.5,2,0,False,False,0
task_0036,family_06,template_06,0.0,0.0,14,B-TERX-REPLAY,1,0,0,1,750,750,35.714285714285715,15,1800,150,120,14,1,1,0,0.5,2,0,False,False,0
